AAPL,AMZN,FB,MSFT,NFLX,NVDA,TSLA,TWTR,WMT
36.678001403808594,67.5250015258789,,79.35157775878906,250.10000610351562,53.812198638916016,21.01533317565918,,90.24261474609375
37.12663269042969,66.9800033569336,,82.31060028076172,249.47000122070312,57.414188385009766,20.69466781616211,,89.65614318847656
38.62205505371094,69.3115005493164,,83.19734954833984,257.95001220703125,56.412269592285156,21.048667907714844,,89.81855773925781
39.00896453857422,70.72550201416016,,83.85074615478516,258.2699890136719,57.550254821777344,21.577333450317383,,91.1087646484375
39.72817611694336,72.55249786376953,,85.1636962890625,266.0,59.72481155395508,21.487333297729492,,91.75837707519531
41.06217956542969,73.08799743652344,,86.89866638183594,280.2699890136719,60.98155212402344,22.271333694458008,,93.1388168334961
40.92926788330078,72.43450164794922,,86.27972412109375,278.5199890136719,60.323490142822266,22.365999221801758,,94.53728485107422
40.79159164428711,73.4175033569336,,86.9549560546875,278.54998779296875,61.619808197021484,22.31800079345703,,84.91034698486328
40.60643768310547,74.14600372314453,,85.8014144897461,281.0400085449219,59.74706268310547,22.219999313354492,,82.57350158691406
40.94587326049805,74.26699829101562,,86.02649688720703,278.1400146484375,59.942630767822266,23.077999114990234,,83.70130157470703
41.657989501953125,75.0,,88.21163177490234,285.92999267578125,60.87834548950195,23.469999313354492,,83.80960845947266
42.48163986206055,76.09750366210938,,89.487060546875,294.1600036621094,61.039241790771484,23.827999114990234,,84.0171127319336
42.34396743774414,75.5989990234375,,88.3429183959961,290.6099853515625,60.910526275634766,23.39933204650879,,82.57350158691406
42.27987289428711,75.62249755859375,,87.93964385986328,291.3800048828125,59.905494689941406,22.87066650390625,,81.21112060546875
41.53929901123047,74.67250061035156,,87.07687377929688,290.3900146484375,57.48204803466797,22.062000274658203,,80.3720474243164
41.826507568359375,75.01249694824219,,87.26441955566406,301.04998779296875,58.553916931152344,22.341333389282227,,80.09233093261719
41.97130584716797,76.18049621582031,,87.8177490234375,315.0,58.333595275878906,22.22333335876465,,81.1840591430664
41.935699462890625,76.88200378417969,,87.51762390136719,325.2200012207031,59.945106506347656,21.8799991607666,,80.35399627685547
41.54641342163086,77.25,,88.0240707397461,321.1600036621094,59.86588668823242,22.15333366394043,,79.16300201416016
41.999786376953125,77.59300231933594,,88.55860137939453,317.0,59.702510833740234,21.940000534057617,,79.79835510253906
42.72138214111328,78.94450378417969,,90.53741455078125,331.44000244140625,60.72981643676758,21.81133270263672,,80.52445983886719
43.134403228759766,79.91950225830078,,90.75312805175781,321.29998779296875,61.826446533203125,23.034000396728516,,79.93450164794922
42.71901321411133,79.40899658203125,,88.53987121582031,315.8800048828125,61.3189697265625,22.78933334350586,,80.14325714111328
42.3558464050293,79.55000305175781,,88.01467895507812,321.54998779296875,61.57395553588867,21.775333404541016,,79.57144927978516
42.40568542480469,79.11599731445312,,88.32418060302734,321.0899963378906,61.72246170043945,21.706666946411133,,79.4262466430664
42.256141662597656,78.58399963378906,,88.71805572509766,318.45001220703125,62.00467300415039,21.42333221435547,,80.93289947509766
41.61050796508789,77.24649810791016,,87.11436462402344,313.4800109863281,59.657958984375,20.90399932861328,,79.37178039550781
41.59626388549805,79.32550048828125,,87.3394546508789,317.5,61.78187942504883,20.703332901000977,,79.82559967041016
40.65391540527344,79.09300231933594,,86.72985076904297,316.4800109863281,61.52938461303711,21.101999282836914,,80.03433990478516
40.07948684692383,77.24600219726562,,84.20711517333984,306.70001220703125,59.86836242675781,20.606666564941406,,79.09040832519531
39.1513786315918,74.77799987792969,,81.75939178466797,300.94000244140625,57.670188903808594,20.1026668548584,,77.52928161621094
41.00996017456055,77.79299926757812,,87.94906616210938,320.3500061035156,60.519405364990234,20.278667449951172,,79.41717529296875
39.95842742919922,74.85250091552734,,83.90702056884766,300.69000244140625,55.825984954833984,18.61199951171875,,78.10110473632812
39.51691436767578,71.57099914550781,,83.83200073242188,285.7699890136719,54.79372787475586,17.185333251953125,,79.66221618652344
39.82550048828125,72.36699676513672,,85.59510040283203,295.3500061035156,57.32857894897461,17.742000579833984,,80.75137329101562
39.564395904541016,68.59950256347656,,83.0160903930664,280.2900085449219,54.719459533691406,16.832000732421875,,77.64730072021484
39.97029495239258,69.60250091552734,,84.132080078125,283.6700134277344,55.78389358520508,17.8353328704834,,78.78184509277344
40.734615325927734,70.52850341796875,,86.58920288085938,288.94000244140625,56.004207611083984,19.12933349609375,,79.16301727294922
41.017086029052734,72.5875015258789,,86.63609313964844,293.9700012207031,54.80115509033203,20.381332397460938,,79.6985092163086
39.967926025390625,70.2614974975586,,84.6197738647461,288.8500061035156,53.03616714477539,19.953332901000977,,78.68199920654297
40.364322662353516,70.30400085449219,,85.12619018554688,289.92999267578125,53.323326110839844,19.310667037963867,,78.30986022949219
41.123905181884766,71.81099700927734,,87.10501098632812,298.07000732421875,56.4176139831543,20.31333351135254,,78.46414947509766
40.931644439697266,71.35250091552734,,86.1484146118164,303.6700134277344,56.004207611083984,20.062000274658203,,77.97404479980469
41.33515548706055,72.42500305175781,,87.761474609375,309.25,58.07368087768555,19.60533332824707,,77.53839111328125
41.47519302368164,71.53949737548828,,87.29254913330078,311.6499938964844,57.306297302246094,20.022666931152344,,78.07388305664062
41.73392868041992,72.07499694824219,,88.31478881835938,307.7799987792969,57.30381774902344,19.413999557495117,,78.81813049316406
42.30836868286133,75.19149780273438,,90.09666442871094,336.05999755859375,58.80145263671875,19.179332733154297,,79.78022003173828
42.21341323852539,76.39199829101562,,90.44365692138672,334.5199890136719,58.51182174682617,19.55666732788086,,79.480712890625
41.017086029052734,77.84549713134766,,90.13416290283203,332.70001220703125,56.69733810424805,20.005332946777344,,79.77114868164062
39.33653259277344,76.37449645996094,,89.09318542480469,327.7699890136719,56.61565399169922,19.349332809448242,,78.94520568847656
39.22259521484375,75.89299774169922,,89.4214096069336,318.69000244140625,55.420013427734375,18.891332626342773,,78.146484375
38.676639556884766,73.00450134277344,,87.33007049560547,307.0199890136719,54.756595611572266,18.8973331451416,,78.5367660522461
38.845176696777344,73.00849914550781,,86.5704345703125,305.760009765625,53.63276290893555,18.71266746520996,,79.11764526367188
38.98047637939453,75.89800262451172,,88.3991928100586,313.9800109863281,55.75171661376953,19.031999588012695,,79.81651306152344
38.529483795166016,78.63099670410156,,89.86221313476562,311.760009765625,56.02649688720703,19.60533332824707,,79.2265625
39.22734832763672,78.30650329589844,,87.70519256591797,312.4599914550781,55.67251205444336,19.593332290649414,,80.28846740722656
40.13882827758789,79.11299896240234,,89.09318542480469,313.29998779296875,56.22699737548828,19.994667053222656,,79.33547973632812
41.911964416503906,78.48400115966797,,87.6958236694336,313.3599853515625,56.02153778076172,20.07666778564453,,78.36433410644531
41.9879150390625,78.60399627685547,,88.22100067138672,311.69000244140625,57.675140380859375,18.963333129882812,,78.26445770263672
43.63524627685547,79.04750061035156,,89.24323272705078,320.0899963378906,59.177734375,19.606000900268555,,79.44439697265625
43.95095443725586,80.00700378417969,,90.2373275756836,326.260009765625,61.559085845947266,20.184667587280273,,77.57470703125
44.16220474243164,79.61949920654297,,89.85281372070312,326.8900146484375,61.984859466552734,20.131332397460938,,77.81974029541016
44.47315216064453,80.4000015258789,,90.91256713867188,330.29998779296875,63.316646575927734,20.456666946411133,,75.38729858398438
45.10930252075195,80.4540023803711,,91.82225036621094,329.6000061035156,64.39347076416016,20.334667205810547,,75.52429962158203
44.9377326965332,80.14550018310547,,91.62528228759766,326.4599914550781,63.00721740722656,20.070667266845703,,76.15451049804688
44.832881927490234,80.0770034790039,,91.93478393554688,328.5299987792969,63.21268081665039,19.46466636657715,,77.07699584960938
44.4254264831543,78.80599975585938,,91.26892852783203,326.1300048828125,60.78675842285156,18.94533348083496,,77.19571685791016
44.84004211425781,79.36399841308594,,91.50439453125,328.19000244140625,60.89814758300781,19.09866714477539,,78.66619873046875
44.55648422241211,79.08799743652344,,90.59076690673828,325.2200012207031,61.3189697265625,18.96933364868164,,77.16831970214844
44.39444351196289,78.71849822998047,,90.76031494140625,324.17999267578125,60.88081741333008,18.454666137695312,,76.39197540283203
44.708984375,79.27300262451172,,91.9282455444336,331.82000732421875,60.45999526977539,18.965999603271484,,77.18658447265625
44.59700012207031,79.06999969482422,,91.83404541015625,331.6199951171875,60.07878494262695,18.333999633789062,,76.14539337158203
44.882938385009766,80.09300231933594,,92.92666625976562,344.7200012207031,61.314788818359375,18.60466766357422,,75.81657409667969
44.832881927490234,80.15350341796875,,92.59699249267578,349.2900085449219,61.35194396972656,18.523332595825195,,75.67044830322266
44.93535614013672,80.50749969482422,,92.64409637451172,351.2900085449219,61.74576950073242,18.59000015258789,,75.3142318725586
44.77332305908203,80.64350128173828,,92.31442260742188,349.7300109863281,61.574859619140625,18.917333602905273,,75.25945281982422
44.67800521850586,81.24449920654297,,93.1998062133789,353.5400085449219,62.664737701416016,19.447999954223633,,76.83038330078125
44.52788543701172,81.48100280761719,,93.09619140625,351.6000061035156,62.466575622558594,18.98200035095215,,75.38729858398438
45.330902099609375,82.0770034790039,,94.9328842163086,359.92999267578125,63.81157684326172,19.454666137695312,,75.7983169555664
45.70976638793945,83.26349639892578,,95.76173400878906,361.80999755859375,65.60242462158203,19.78266716003418,,78.01773071289062
46.06243896484375,84.81749725341797,,96.25152587890625,365.79998779296875,65.65689086914062,19.408666610717773,,77.28706359863281
46.222084045410156,84.7874984741211,,96.53408813476562,367.45001220703125,65.67670440673828,21.299999237060547,,77.23226928710938
46.09817123413086,84.46499633789062,,95.01764678955078,361.3999938964844,65.1194076538086,21.07266616821289,,77.58845520019531
45.678794860839844,84.19950103759766,,95.72405242919922,360.57000732421875,64.9658203125,21.17733383178711,,77.0495834350586
45.566802978515625,84.45600128173828,,95.17776489257812,361.45001220703125,64.5546646118164,22.139999389648438,,76.99478912353516
45.81699752807617,84.9375,,95.42263793945312,363.8299865722656,65.04012298583984,22.851333618164062,,76.81212615966797
45.44050598144531,85.24299621582031,,94.9893798828125,379.92999267578125,64.99555969238281,22.985332489013672,,76.80298614501953
45.46433639526367,86.19300079345703,,95.52626037597656,392.8699951171875,66.1126708984375,23.847999572753906,,76.52898406982422
44.99729919433594,85.79850006103516,,94.31122589111328,391.9800109863281,65.70397186279297,23.878000259399414,,76.44677734375
44.973480224609375,86.18949890136719,,94.9988021850586,390.3999938964844,65.66184997558594,24.722000122070312,,75.80745697021484
44.24672317504883,86.73899841308594,,94.9988021850586,404.9800109863281,64.44317626953125,23.503332138061523,,76.36458587646484
44.43972396850586,87.50399780273438,,95.95012664794922,416.760009765625,64.97323608398438,24.148000717163086,,76.36458587646484
44.19191360473633,86.51100158691406,,95.26252746582031,415.44000244140625,63.685237884521484,23.167333602905273,,76.91258239746094
44.063236236572266,85.78350067138672,,94.57495880126953,411.0899963378906,62.159427642822266,22.242000579833984,,77.46973419189453
43.407958984375,83.15750122070312,,92.67234802246094,384.4800109863281,59.22917938232422,22.200666427612305,,78.97674560546875
43.946475982666016,84.55449676513672,,93.32225036621094,399.3900146484375,59.94007110595703,22.799999237060547,,78.5291976928711
43.88214111328125,83.02549743652344,,91.87174987792969,390.3900146484375,58.38701248168945,22.96666717529297,,79.36034393310547
44.20144271850586,85.07250213623047,,92.89840698242188,395.4200134277344,59.660179138183594,23.32866668701172,,78.41960906982422
44.10850524902344,84.98999786376953,,92.87955474853516,391.42999267578125,58.67930221557617,22.863332748413086,,78.22779083251953
44.601749420166016,85.68900299072266,,94.19819641113281,398.17999267578125,60.00199890136719,22.33799934387207,,76.72080993652344
43.82494354248047,84.697998046875,,93.29399871826172,390.5199890136719,58.66443634033203,20.724000930786133,,77.12266540527344
44.17760467529297,84.98650360107422,,93.96273803710938,398.3900146484375,60.123355865478516,20.610666275024414,,77.24137878417969
44.78998947143555,85.53150177001953,,95.28135681152344,408.25,61.26277160644531,20.593332290649414,,77.18658447265625
45.41191482543945,86.95099639892578,,95.9312744140625,418.9700012207031,61.738346099853516,21.233999252319336,,78.48353576660156
45.35711669921875,87.15350341796875,,96.18559265136719,415.6300048828125,62.72913360595703,21.49799919128418,,79.65261840820312
44.768558502197266,87.75,,96.05372619628906,418.6499938964844,61.31230926513672,21.263999938964844,,79.03153991699219
45.519142150878906,89.83100128173828,,98.13528442382812,413.5,62.22878646850586,21.11400032043457,,79.02241516113281
45.59062957763672,90.65149688720703,,99.30322265625,395.79998779296875,61.75568389892578,21.257999420166016,,80.10015869140625
45.49054718017578,91.12449645996094,,98.8134536743164,400.4800109863281,61.478271484375,20.67333221435547,,80.04536437988281
45.61922073364258,92.19650268554688,,99.79301452636719,379.4800109863281,62.83811569213867,21.512666702270508,,80.5477066040039
45.369022369384766,92.14600372314453,,99.01126098632812,375.1300048828125,62.3452033996582,21.59000015258789,,80.4380874633789
45.7216911315918,90.64849853515625,,98.3331069946289,364.2300109863281,62.42694091796875,21.34866714477539,,80.11842346191406
45.616844177246094,90.68499755859375,,100.09442138671875,361.04998779296875,62.144569396972656,20.905332565307617,,80.42894744873047
45.6573486328125,90.0999984741211,,101.69562530517578,362.6600036621094,61.77798843383789,20.213333129882812,,80.03622436523438
45.98856735229492,91.46199798583984,,101.4036636352539,357.32000732421875,61.604583740234375,19.82866668701172,,80.33763122558594
46.4222412109375,93.18049621582031,,104.38944244384766,362.8699951171875,62.3873176574707,20.582666397094727,,80.28285217285156
46.276893615722656,90.4000015258789,,103.24974822998047,363.0899963378906,63.12297821044922,20.44333267211914,,80.58423614501953
45.50722885131836,90.8635025024414,,101.4224624633789,355.2099914550781,62.424461364746094,19.812000274658203,,80.49290466308594
45.25226974487305,88.96099853515625,,99.2467269897461,334.9599914550781,60.470149993896484,19.344667434692383,,81.17788696289062
45.34281539916992,88.87200164794922,,99.91544342041016,337.45001220703125,60.650962829589844,19.875999450683594,,81.4975814819336
48.01396560668945,89.8584976196289,,100.10383605957031,338.3800048828125,61.04975128173828,20.055999755859375,,80.59335327148438
49.417449951171875,91.71649932861328,,101.3188705444336,344.5,62.07768630981445,23.30266761779785,,81.06830596923828
49.560428619384766,91.16449737548828,,101.76155090332031,343.0899963378906,62.44428634643555,23.211332321166992,,81.83549499511719
49.81777572631836,92.38749694824219,,101.8463363647461,350.9200134277344,62.922340393066406,22.799333572387695,,81.8994369506836
49.35073471069336,93.1240005493164,,102.55274200439453,351.8299865722656,63.64560317993164,25.30466651916504,,81.99077606201172
49.38408279418945,94.32599639892578,,103.1272964477539,347.6099853515625,64.00972747802734,24.689332962036133,,82.24652862548828
49.77249526977539,94.9260025024414,,103.29685974121094,349.3599853515625,63.52423858642578,23.496667861938477,,81.76881408691406
49.624244689941406,94.31500244140625,,102.66576385498047,345.8699951171875,63.11058044433594,23.69933319091797,,82.84363555908203
49.94466018676758,94.80999755859375,,101.92166900634766,341.30999755859375,63.440025329589844,23.76066780090332,,82.34757232666016
50.15508270263672,95.98249816894531,,103.1932373046875,337.489990234375,64.75530242919922,23.176000595092773,,83.45913696289062
50.272254943847656,94.13099670410156,,101.79387664794922,326.3999938964844,64.17317962646484,22.57933235168457,,82.88037872314453
51.00873947143555,94.32599639892578,,101.77498626708984,322.44000244140625,63.766990661621094,22.363332748413086,,90.61538696289062
52.02737808227539,94.11100006103516,,101.7182388305664,316.7799987792969,60.641048431396484,20.366666793823242,,89.88965606689453
51.520442962646484,93.83550262451172,,101.04692840576172,327.7300109863281,61.38909149169922,20.562667846679688,,88.19015502929688
51.420021057128906,94.1709976196289,,100.20540618896484,338.0199890136719,62.74647521972656,21.459999084472656,,88.26365661621094
51.422420501708984,95.24500274658203,,101.2265625,344.44000244140625,65.09957885742188,21.44266700744629,,87.88699340820312
51.527618408203125,95.1449966430664,,101.6993179321289,339.1700134277344,66.09532165527344,21.34000015258789,,87.4368896484375
51.687835693359375,95.26950073242188,,102.4935531616211,358.82000732421875,67.42792510986328,21.521333694458008,,87.2255859375
52.11345672607422,96.38400268554688,,103.62815856933594,364.5799865722656,68.33944702148438,21.284666061401367,,86.84893035888672
52.534297943115234,96.64099884033203,,104.252197265625,368.489990234375,67.96295166015625,20.790666580200195,,88.25447082519531
53.31862258911133,99.90499877929688,,105.91630554199219,368.0400085449219,69.01872253417969,20.333999633789062,,87.85942840576172
53.80882263183594,100.11900329589844,,105.8501205444336,370.9800109863281,68.85020446777344,20.209999084472656,,88.28204345703125
54.43051528930664,100.635498046875,,106.20940399169922,367.67999267578125,69.56146240234375,20.110666275024414,,88.06156158447266
54.605079650878906,101.97550201416016,,105.62319946289062,363.6000061035156,70.3099365234375,19.26333236694336,,87.60221862792969
54.248775482177734,99.74099731445312,,102.57866668701172,341.17999267578125,69.00138092041016,18.715999603271484,,88.75971221923828
53.347312927246094,97.91549682617188,,102.8150405883789,346.4599914550781,67.5887451171875,18.729999542236328,,88.6035385131836
52.916908264160156,97.60350036621094,,102.31389617919922,348.67999267578125,67.3755874633789,17.549333572387695,,88.03397369384766
52.20672607421875,96.95050048828125,,103.420166015625,348.4100036621094,68.08687591552734,19.03333282470703,,89.01693725585938
53.52664566040039,99.35749816894531,,105.17880249023438,355.92999267578125,67.6085433959961,18.62933349609375,,88.77809143066406
52.86190414428711,99.5,,105.62319946289062,369.95001220703125,66.46851348876953,19.369333267211914,,88.16259765625
54.13880920410156,99.49349975585938,,106.75780487060547,368.1499938964844,67.24673461914062,19.297332763671875,,87.38175201416016
53.524261474609375,98.5094985961914,,107.1927490234375,364.55999755859375,68.5081787109375,19.68000030517578,,86.89485168457031
52.09912109375,95.40149688720703,,106.0297622680664,350.3500061035156,67.88860321044922,19.6560001373291,,87.10616302490234
52.18519592285156,97.05249786376953,,107.04147338867188,367.6499938964844,67.16741943359375,18.997333526611328,,87.6665267944336
52.216285705566406,96.32099914550781,,105.61373138427734,366.9599914550781,67.40534973144531,19.934667587280273,,87.49199676513672
52.613216400146484,97.21499633789062,,107.3818588256836,365.3599853515625,65.9926986694336,19.8886661529541,,87.96049499511719
52.046512603759766,95.75050354003906,,108.03426361083984,361.19000244140625,65.29133605957031,19.940000534057617,,88.09830474853516
52.794944763183594,96.71800231933594,,108.42193603515625,369.6099853515625,65.84895324707031,19.978666305541992,,87.1980209350586
53.12971115112305,98.72750091552734,,108.21389770507812,369.42999267578125,66.52056884765625,20.06599998474121,,87.36337280273438
52.70646667480469,98.74250030517578,,107.76951599121094,377.8800048828125,66.15131378173828,20.6386661529541,,86.89485168457031
53.7896842956543,100.64900207519531,,108.17607116699219,380.7099914550781,66.270263671875,20.501333236694336,,86.4722900390625
53.97858810424805,100.1500015258789,,108.1382827758789,374.1300048828125,69.6457290649414,17.65133285522461,,86.27019500732422
54.3420524597168,100.21800231933594,,109.31069946289062,381.42999267578125,71.712646484375,20.713333129882812,,86.7203369140625
54.825077056884766,98.56549835205078,,108.87577056884766,377.1400146484375,70.99890899658203,20.06800079345703,,87.4093246459961
55.492210388183594,97.63800048828125,,108.89466094970703,377.04998779296875,71.06087493896484,19.65333366394043,,86.41716766357422
54.5166015625,95.47100067138672,,106.64434814453125,363.6499938964844,69.21701049804688,18.788667678833008,,86.54578399658203
53.63186264038086,94.48249816894531,,106.02029418945312,351.3500061035156,66.87993621826172,17.463333129882812,,85.718994140625
53.50752258300781,93.22100067138672,,104.81007385253906,349.1000061035156,65.86630249023438,16.70400047302246,,86.98674011230469
54.248775482177734,93.51599884033203,,106.14322662353516,355.7099914550781,65.80929565429688,17.520000457763672,,89.18229675292969
51.73564910888672,87.76249694824219,,100.37560272216797,325.8900146484375,60.88983917236328,17.125333786010742,,87.96968841552734
51.27894592285156,85.96800231933594,,100.13922882080078,321.1000061035156,58.272735595703125,16.815332412719727,,86.27936553955078
53.1105842590332,89.43049621582031,,103.59980773925781,339.55999755859375,61.100486755371094,17.25200080871582,,87.09696197509766
51.974769592285156,88.04750061035156,,101.73714447021484,333.1300048828125,58.334686279296875,17.305999755859375,,86.1875228881836
53.120147705078125,90.99800109863281,,104.95188903808594,346.3999938964844,60.924522399902344,18.439332962036133,,88.015625
52.89059066772461,91.58650207519531,,104.67768859863281,364.70001220703125,60.238033294677734,18.118667602539062,,88.7046127319336
51.654354095458984,88.53600311279297,,102.58810424804688,346.7099914550781,59.36318588256836,17.5939998626709,,88.34630584716797
52.44105911254883,88.20149993896484,,102.73938751220703,332.6700134277344,56.795654296875,17.333332061767578,,89.24662017822266
52.761470794677734,89.46499633789062,,103.65653228759766,329.5400085449219,57.30370330810547,17.39666748046875,,89.23741149902344
53.25883483886719,88.43499755859375,,102.20989227294922,333.1600036621094,54.785728454589844,19.609333038330078,,89.84371185302734
51.431968688964844,83.20999908447266,,96.74481964111328,301.8299865722656,49.42018127441406,19.233333587646484,,89.6232681274414
52.558231353759766,89.1084976196289,,102.39901733398438,312.8699951171875,51.509395599365234,20.99066734313965,,91.11145782470703
51.7213134765625,82.1405029296875,,101.13201141357422,299.8299865722656,49.142601013183594,22.059999465942383,,90.89098358154297
50.750484466552734,76.94400024414062,,98.19149017333984,284.8399963378906,46.002559661865234,22.323333740234375,,91.6810302734375
51.00394821166992,76.52100372314453,,98.07799530029297,285.80999755859375,50.30989074707031,21.99333381652832,,94.0878677368164
52.33344268798828,79.90049743652344,,100.99017333984375,301.7799987792969,52.25041198730469,22.488000869750977,,92.12197875976562
53.13689041137695,83.27649688720703,,100.14866638183594,317.3800048828125,54.05463409423828,22.95199966430664,,92.39757537841797
49.612274169921875,83.27649688720703,,100.37560272216797,309.1000061035156,53.264034271240234,23.0939998626709,,93.09574890136719
48.203880310058594,81.38999938964844,,101.65205383300781,315.44000244140625,52.48337173461914,22.760000228881836,,94.53803253173828
48.725154876708984,82.1405029296875,,101.85060119628906,310.8399963378906,52.307411193847656,22.737333297729492,,94.92384338378906
50.202903747558594,87.77449798583984,,105.85958099365234,327.5,52.98399353027344,23.21066665649414,,95.83330535888672
50.027748107910156,87.74549865722656,,105.66102600097656,317.9200134277344,51.0509033203125,23.426666259765625,,96.34774780273438
49.063133239746094,85.62149810791016,,103.59980773925781,303.4700012207031,50.971595764160156,23.367332458496094,,96.97242736816406
46.59161376953125,81.84249877929688,,101.04692840576172,294.07000732421875,46.974063873291016,22.0853328704834,,95.41990661621094
46.12611770629883,81.55850219726562,,101.11309051513672,294.3999938964844,49.3953857421875,22.582000732421875,,94.56558227539062
44.82316970825195,79.95050048828125,,99.67921447753906,286.7300109863281,48.86998748779297,22.933332443237305,,93.270263671875
45.929351806640625,80.97200012207031,,101.87278747558594,290.05999755859375,50.158714294433594,23.229333877563477,,91.44217681884766
46.43804168701172,79.67050170898438,,102.8318862915039,286.2099914550781,40.751007080078125,23.62066650390625,,89.74268341064453
44.597625732421875,75.614501953125,,99.34686279296875,270.6000061035156,35.86127471923828,23.564666748046875,,88.90670776367188
42.46684265136719,74.77300262451172,,96.5835189819336,266.9800109863281,36.94677734375,23.166000366210938,,86.4998550415039
42.41884231567383,75.83650207519531,,97.9129638671875,262.1300048828125,35.86377716064453,22.54599952697754,,86.50902557373047
41.341453552246094,75.10299682617188,,97.87498474121094,258.82000732421875,35.935638427734375,21.722000122070312,,87.36337280273438
41.900543212890625,79.06649780273438,,101.10360717773438,261.42999267578125,37.930686950683594,23.066667556762695,,87.4093246459961
41.809356689453125,79.07099914550781,,101.73985290527344,266.6300048828125,38.099205017089844,22.92799949645996,,87.30825805664062
43.41704559326172,83.88749694824219,,105.51924133300781,282.6499938964844,39.67047119140625,23.191333770751953,,89.5313949584961
43.0835075378418,83.67849731445312,,104.63611602783203,288.75,39.03785705566406,22.744667053222656,,89.37521362304688
42.85075378417969,84.50849914550781,,105.30083465576172,286.1300048828125,40.543704986572266,23.365333557128906,,89.7059326171875
44.348060607910156,88.61799621582031,,106.44033813476562,290.29998779296875,42.18350601196289,23.89933204650879,,90.71644592285156
42.397247314453125,83.41999816894531,,103.05028533935547,275.3299865722656,38.97583770751953,23.979999542236328,,88.015625
41.924537658691406,84.95950317382812,,103.68653106689453,282.8800048828125,39.26857376098633,24.20400047302246,,87.53533935546875
40.42963790893555,81.45649719238281,,99.53677368164062,265.1400146484375,36.619075775146484,23.864667892456055,,86.07594299316406
40.69598388671875,82.05149841308594,,102.16716003417969,269.70001220703125,37.673423767089844,24.343332290649414,,86.76868438720703
40.463233947753906,82.16200256347656,,103.11676025390625,265.32000732421875,36.76295852661133,24.450666427612305,,86.68553924560547
40.57600021362305,83.177001953125,,103.58207702636719,274.8800048828125,36.9390983581543,24.440000534057617,,86.00203704833984
41.019920349121094,82.91899871826172,,103.93341064453125,276.0199890136719,36.936622619628906,25.119333267211914,,85.86347961425781
39.7073860168457,79.59549713134766,,100.685791015625,266.8399963378906,36.3313102722168,24.380666732788086,,84.83821868896484
39.337852478027344,76.04550170898438,,97.70404052734375,262.79998779296875,35.61931228637695,23.22800064086914,,83.84068298339844
